145.0 0.22476437174 0.449450742707 1.22493791862	145.0 0.219014695177 0.461003966457 1.16917873329
146.0 0.225227770778 0.44852432466 1.22953348351	146.0 0.219475751891 0.460073515482 1.17356567233
147.0 0.225690104073 0.447600735317 1.23413395264	147.0 0.219935787528 0.459145826093 1.17795729193
148.0 0.22615136553 0.44667998123 1.23873923619	148.0 0.220394795764 0.458220905574 1.18235350643
149.0 0.226611549389 0.445762068271 1.24334924656	149.0 0.220852770596 0.457298760549 1.18675423218
150.0 0.227070650196 0.444847001696 1.24796389812	150.0 0.221309706331 0.45637939701 1.19115938745
151.0 0.227528662798 0.443934786143 1.25258310728	151.0 0.221765597575 0.455462820327 1.1955688925
152.0 0.22798558234 0.443025425659 1.25720679239	152.0 0.222220439223 0.454549035285 1.19998266936
153.0 0.228441404245 0.442118923729 1.26183487367	153.0 0.222674226453 0.45363804609 1.20440064192
154.0 0.228896124216 0.441215283281 1.26646727322	154.0 0.223126954715 0.452729856403 1.20882273581
155.0 0.229349738212 0.440314506728 1.27110391486	155.0 0.223578619716 0.451824469355 1.21324887833
156.0 0.229802242453 0.439416595969 1.2757447242	156.0 0.224029217424 0.450921887561 1.21767899848
157.0 0.230253633406 0.438521552417 1.28038962849	157.0 0.224478744048 0.450022113151 1.22211302684
158.0 0.230703907777 0.437629377012 1.28503855666	158.0 0.224927196036 0.44912514777 1.22655089559
159.0 0.231153062503 0.43674007024 1.28969143923	159.0 0.225374570066 0.448230992617 1.23099253838
160.0 0.231601094742 0.43585363216 1.29434820824	160.0 0.225820863037 0.447339648444 1.23543789038
161.0 0.232048001875 0.434970062395 1.29900879728	161.0 0.226266072067 0.446451115575 1.2398868882
162.0 0.232493781488 0.434089360174 1.3036731414	162.0 0.226710194478 0.445565393933 1.24433946984
163.0 0.232938431368 0.433211524334 1.30834117707	163.0 0.227153227797 0.444682483039 1.24879557469
164.0 0.233381949503 0.432336553336 1.31301284216	164.0 0.227595169743 0.443802382042 1.25325514343
165.0 0.233824334063 0.431464445284 1.31768807588	165.0 0.228036018225 0.442925089718 1.25771811806
166.0 0.234265583408 0.430595197929 1.32236681879	166.0 0.228475771336 0.442050604496 1.26218444185
167.0 0.234705696071 0.429728808693 1.32704901271	167.0 0.228914427341 0.441178924468 1.26665405925
168.0 0.235144670757 0.428865274673 1.33173460072	168.0 0.229351984682 0.440310047391 1.27112691596
169.0 0.235582506339 0.428004592658 1.33642352711	169.0 0.229788441962 0.439443970716 1.27560295883
170.0 0.236019201848 0.42714675914 1.3411157374	170.0 0.230223797944 0.438580691589 1.2800821358
