83.0 7.09132025146 -2.33379698381 0.433403707219	83.0 7.00102887939 -2.30408153954 0.440515752482
84.0 7.23837263712 -2.38219282577 0.432164576807	84.0 7.14646396155 -2.35194511699 0.439271966317
85.0 7.38554012808 -2.43062654958 0.430927388242	85.0 7.29202267648 -2.39984938274 0.438030041353
86.0 7.53279288063 -2.4790883335 0.429692302492	86.0 7.43767551192 -2.44778462413 0.436790139574
87.0 7.68010224215 -2.52756874778 0.428459472845	87.0 7.58339412642 -2.49574151382 0.435552415299
88.0 7.82744071204 -2.57605874181 0.427229045214	88.0 7.72915131104 -2.54371109716 0.434317015482
89.0 7.97478190329 -2.62454963145 0.426001158411	89.0 7.87492095188 -2.59168477992 0.433084079999
90.0 8.12210050516 -2.67303308679 0.424775944438	90.0 8.02067799313 -2.63965431609 0.431853741909
91.0 8.26937224641 -2.72150112001 0.423553528747	91.0 8.16639840154 -2.68761179616 0.430626127743
92.0 8.41657385969 -2.76994607369 0.422334030497	92.0 8.31205913125 -2.7355496356 0.429401357745
93.0 8.56368304682 -2.81836060935 0.42111756281	93.0 8.45763808963 -2.7834605636 0.428179546117
94.0 8.71067844472 -2.86673769628 0.419904232999	94.0 8.60311410447 -2.83133761224 0.426960801281
95.0 8.85753959294 -2.91507060082 0.418694142824	95.0 8.74846689135 -2.87917410581 0.425745226084
96.0 9.00424690136 -2.96335287573 0.417487388691	96.0 8.89367702256 -2.92696365053 0.424532918037
97.0 9.15078161928 -3.01157835006 0.41628406188	97.0 9.03872589657 -2.97470012451 0.42332396952
98.0 9.29712580533 -3.05974111917 0.415084248748	98.0 9.18359570865 -3.02237766811 0.422118467995
99.0 9.44326229842 -3.10783553526 0.413888030935	99.0 9.32826942221 -3.06999067449 0.420916496205
100.0 9.58917468936 -3.15585619796 0.412695485549	100.0 9.4727307411 -3.11753378047 0.419718132358
101.0 9.73484729358 -3.20379794538 0.411506685354	101.0 9.6169640829 -3.1650018578 0.418523450322
102.0 9.88026512476 -3.25165584543 0.410321698952	102.0 9.76095455283 -3.21239000451 0.417332519794
103.0 10.0254138691 -3.29942518735 0.409140590946	103.0 9.9046879186 -3.25969353666 0.416145406466
104.0 10.1702798606 -3.34710147356 0.407963422108	104.0 10.0481505864 -3.30690798045 0.414962172207
105.0 10.3148500571 -3.39468041185 0.406790249537	105.0 10.1913295772 -3.35402906439 0.4137828752
106.0 10.4591120176 -3.44215790776 0.40562112682	106.0 10.3342125041 -3.40105271191 0.412607570107
107.0 10.6030538792 -3.48953005718 0.404456104158	107.0 10.4767875506 -3.44797503408 0.411436308207
108.0 10.7466643363 -3.53679313932 0.403295228525	108.0 10.6190434492 -3.49479232271 0.410269137536
109.0 10.8899326192 -3.58394360986 0.402138543793	109.0 10.7609694612 -3.54150104367 0.409106103031
110.0 11.0328484745 -3.63097809431 0.400986090863	110.0 10.902555357 -3.58809783028 0.407947246646
111.0 11.1754021456 -3.67789338169 0.399837907792	111.0 11.043791397 -3.6345794772 0.406792607485
112.0 11.3175843538 -3.72468641837 0.398694029913	112.0 11.1846683131 -3.68094293424 0.40564222191
113.0 11.4593862805 -3.77135430208 0.397554489939	113.0 11.3251772914 -3.72718530069 0.404496123673
114.0 11.60079955 -3.81789427634 0.396419318092	114.0 11.4653099548 -3.77330381963 0.403354344008
115.0 11.7418162124 -3.86430372474 0.395288542187	115.0 11.605058347 -3.81929587253 0.402216911748
116.0 11.8824287276 -3.91058016584 0.394162187753	116.0 11.744414916 -3.86515897401 0.40108385342
117.0 12.0226299501 -3.95672124796 0.393040278119	117.0 11.8833724992 -3.91089076685 0.399955193345
118.0 12.1624131132 -4.00272474418 0.391922834507	118.0 12.021924309 -3.95648901714 0.398830953731
119.0 12.3017718155 -4.04858854775 0.390809876134	119.0 12.1600639179 -4.0019516096 0.397711154764
120.0 12.4407000062 -4.09431066732 0.389701420276	120.0 12.2977852451 -4.04727654301 0.396595814684
121.0 12.5791919722 -4.13988922269 0.388597482376	121.0 12.4350825438 -4.09246192601 0.395484949886
122.0 12.7172423252 -4.18532244047 0.387498076106	122.0 12.5719503878 -4.13750597284 0.394378574985
123.0 12.8548459888 -4.23060865005 0.386403213451	123.0 12.7083836596 -4.18240699931 0.393276702894
124.0 12.9919981867 -4.27574627948 0.38531290477	124.0 12.8443775387 -4.22716341892 0.392179344901
125.0 13.1286944317 -4.32073385202 0.384227158895	125.0 12.9799274899 -4.27177373915 0.391086510736
126.0 13.2649305136 -4.3655699821 0.383145983163	126.0 13.1150292529 -4.31623655788 0.389998208642
127.0 13.4007024896 -4.41025337203 0.382069383502	127.0 13.2496788312 -4.36055055987 0.388914445435
128.0 13.5360066728 -4.45478280851 0.380997364488	128.0 13.3838724824 -4.40471451345 0.387835226569
129.0 13.6708396234 -4.49915715946 0.379929929408	129.0 13.5176067083 -4.44872726735 0.386760556198
130.0 13.8051981386 -4.54337537077 0.378867080311	130.0 13.6508782451 -4.49258774743 0.38569043722
131.0 13.9390792429 -4.58743646326 0.377808818063	131.0 13.7836840552 -4.53629495399 0.384624871355
132.0 14.0724801804 -4.6313395299 0.376755142408	132.0 13.9160213175 -4.57984795862 0.383563859174
133.0 14.2053984052 -4.67508373283 0.37570605201	133.0 14.0478874198 -4.62324590157 0.382507400167
134.0 14.3378315739 -4.71866830083 0.374661544509	134.0 14.1792799501 -4.66648798908 0.381455492779
135.0 14.4697775372 -4.76209252653 0.373621616557	135.0 14.3101966891 -4.70957349076 0.380408134467
136.0 14.6012343322 -4.80535576398 0.372586263869	136.0 14.4406356029 -4.75250173724 0.379365321741
137.0 14.7322001761 -4.84845742635 0.371555481274	137.0 14.5705948352 -4.79527211761 0.378327050202
138.0 14.8626734574 -4.89139698341 0.370529262743	138.0 14.7000727009 -4.83788407725 0.377293314586
